seed,result,tides_completed,final_weave,max_weave,invaders_killed,natives_killed,heart_damage_events,peak_corruption,total_corruption_at_end,total_presence_at_end,sacrifices,total_fear_generated,export_string
166,Clean,6,20,20,23,0,0,6,21,6,0,24,"SEED:166|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_005:-|13:SelectTarget:-:A1|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_002:-|19:SelectTarget:-:M2|20:PlayTop:ember_005:-|21:SelectTarget:-:M1|22:Rest:-:-|23:PlayTop:ember_005:-|24:SelectTarget:-:A1|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
167,Clean,6,20,20,23,0,0,6,21,4,0,33,"SEED:167|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_002:-|3:SelectTarget:-:A1|4:PlayBottom:ember_008:-|5:SelectTarget:-:A1|6:Rest:-:-|7:PlayTop:ember_003:-|8:PlayTop:ember_001:-|9:SelectTarget:-:A2|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A3|14:PlayTop:ember_007:-|15:PlayBottom:ember_002:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_005:-|19:SelectTarget:-:A1|20:PlayTop:ember_007:-|21:Rest:-:-|22:PlayTop:ember_005:-|23:SelectTarget:-:M1|24:Rest:-:-|25:SkipPhase:-:-|26:SkipPhase:-:-"
168,Clean,6,20,20,23,0,0,6,20,3,0,31,"SEED:168|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_001:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_008:-|10:SelectTarget:-:A3|11:Rest:-:-|12:PlayTop:ember_003:-|13:PlayTop:ember_004:-|14:PlayBottom:ember_007:-|15:Rest:-:-|16:PlayTop:ember_005:-|17:SelectTarget:-:A1|18:PlayTop:ember_003:-|19:Rest:-:-|20:PlayTop:ember_003:-|21:Rest:-:-|22:SkipPhase:-:-|23:SkipPhase:-:-"
169,Weathered,6,20,20,22,0,0,6,20,4,0,25,"SEED:169|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_001:-|4:SelectTarget:-:A2|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_008:-|10:SelectTarget:-:A2|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_007:-|14:PlayBottom:ember_002:-|15:SelectTarget:-:M2|16:Rest:-:-|17:PlayTop:ember_005:-|18:SelectTarget:-:A1|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_005:-|22:SelectTarget:-:M1|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
170,Weathered,6,20,20,22,0,0,6,27,4,0,48,"SEED:170|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_002:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_004:-|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_004:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
171,Weathered,6,20,20,23,0,0,7,24,5,0,32,"SEED:171|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_001:-|5:SelectTarget:-:A1|6:Rest:-:-|7:PlayTop:ember_008:-|8:SelectTarget:-:A2|9:PlayTop:ember_003:-|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_008:-|13:SelectTarget:-:A1|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_005:-|19:SelectTarget:-:A1|20:PlayTop:ember_008:-|21:Rest:-:-|22:PlayTop:ember_008:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
172,Weathered,6,20,20,23,4,0,10,36,4,0,26,"SEED:172|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_004:-|5:Rest:-:-|6:PlayTop:ember_003:-|7:PlayTop:ember_008:-|8:SelectTarget:-:A1|9:PlayBottom:ember_001:-|10:SelectTarget:-:A2|11:Rest:-:-|12:PlayTop:ember_003:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_002:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_007:-|19:PlayTop:ember_003:-|20:Rest:-:-|21:PlayTop:ember_003:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
173,Clean,6,20,20,23,0,0,7,23,4,0,33,"SEED:173|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_001:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_006:-|6:SelectTarget:-:A1|7:PlayTop:ember_008:-|8:SelectTarget:-:A1|9:PlayBottom:ember_004:-|10:Rest:-:-|11:PlayTop:ember_008:-|12:SelectTarget:-:A2|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_002:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_007:-|19:PlayTop:ember_008:-|20:Rest:-:-|21:PlayTop:ember_007:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
174,Weathered,6,20,20,22,0,0,6,17,3,0,40,"SEED:174|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_002:-|6:SelectTarget:-:A1|7:PlayTop:ember_008:-|8:SelectTarget:-:A1|9:PlayBottom:ember_001:-|10:SelectTarget:-:A2|11:Rest:-:-|12:PlayTop:ember_008:-|13:SelectTarget:-:A3|14:PlayTop:ember_004:-|15:PlayBottom:ember_007:-|16:Rest:-:-|17:PlayTop:ember_004:-|18:PlayTop:ember_005:-|19:SelectTarget:-:A1|20:Rest:-:-|21:PlayTop:ember_005:-|22:SelectTarget:-:M1|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
175,Weathered,6,20,20,23,0,0,7,26,5,0,32,"SEED:175|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_008:-|5:SelectTarget:-:A1|6:Rest:-:-|7:PlayTop:ember_001:-|8:SelectTarget:-:A2|9:PlayTop:ember_003:-|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A3|14:PlayTop:ember_005:-|15:SelectTarget:-:A1|16:PlayBottom:ember_006:-|17:SelectTarget:-:M2|18:Rest:-:-|19:PlayTop:ember_001:-|20:SelectTarget:-:A2|21:PlayTop:ember_007:-|22:Rest:-:-|23:PlayTop:ember_007:-|24:Rest:-:-|25:SkipPhase:-:-|26:SkipPhase:-:-"
176,Clean,6,20,20,23,0,0,6,25,7,0,13,"SEED:176|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_001:-|4:SelectTarget:-:A2|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_008:-|10:SelectTarget:-:A3|11:Rest:-:-|12:PlayTop:ember_005:-|13:SelectTarget:-:A1|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_002:-|19:SelectTarget:-:M2|20:PlayTop:ember_005:-|21:SelectTarget:-:M1|22:Rest:-:-|23:PlayTop:ember_002:-|24:SelectTarget:-:A3|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
177,Clean,6,20,20,23,0,0,6,23,5,0,32,"SEED:177|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_003:-|5:Rest:-:-|6:PlayTop:ember_008:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A2|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_001:-|19:SelectTarget:-:A2|20:PlayTop:ember_005:-|21:SelectTarget:-:A1|22:Rest:-:-|23:PlayTop:ember_001:-|24:SelectTarget:-:A3|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
178,Clean,6,20,20,23,0,0,7,24,4,0,23,"SEED:178|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_002:-|3:SelectTarget:-:A1|4:PlayBottom:ember_001:-|5:SelectTarget:-:A1|6:Rest:-:-|7:PlayTop:ember_003:-|8:PlayTop:ember_008:-|9:SelectTarget:-:A3|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_008:-|13:SelectTarget:-:A3|14:PlayTop:ember_005:-|15:SelectTarget:-:A1|16:PlayBottom:ember_002:-|17:SelectTarget:-:A2|18:Rest:-:-|19:PlayTop:ember_008:-|20:SelectTarget:-:A3|21:PlayTop:ember_007:-|22:Rest:-:-|23:PlayTop:ember_008:-|24:SelectTarget:-:A3|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
179,Weathered,6,20,20,22,0,0,6,21,5,0,34,"SEED:179|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_003:-|5:Rest:-:-|6:PlayTop:ember_001:-|7:SelectTarget:-:A1|8:PlayTop:ember_008:-|9:SelectTarget:-:A2|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_008:-|13:SelectTarget:-:A2|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_005:-|19:SelectTarget:-:I1|20:PlayTop:ember_007:-|21:Rest:-:-|22:PlayTop:ember_005:-|23:SelectTarget:-:A1|24:Rest:-:-|25:SkipPhase:-:-|26:SkipPhase:-:-"
180,Weathered,6,20,20,22,0,0,6,20,3,0,32,"SEED:180|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A2|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_001:-|10:SelectTarget:-:A1|11:Rest:-:-|12:PlayTop:ember_003:-|13:PlayTop:ember_004:-|14:PlayBottom:ember_007:-|15:Rest:-:-|16:PlayTop:ember_004:-|17:PlayTop:ember_005:-|18:SelectTarget:-:A1|19:Rest:-:-|20:PlayTop:ember_004:-|21:Rest:-:-|22:SkipPhase:-:-|23:SkipPhase:-:-"
181,Weathered,6,20,20,22,0,0,6,20,3,0,44,"SEED:181|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_006:-|6:SelectTarget:-:A1|7:PlayTop:ember_001:-|8:SelectTarget:-:A1|9:PlayBottom:ember_008:-|10:SelectTarget:-:A2|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A3|14:PlayTop:ember_004:-|15:PlayBottom:ember_007:-|16:Rest:-:-|17:PlayTop:ember_004:-|18:PlayTop:ember_005:-|19:SelectTarget:-:A1|20:Rest:-:-|21:PlayTop:ember_004:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
182,Weathered,6,20,20,23,0,0,10,27,4,0,39,"SEED:182|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_003:-|5:Rest:-:-|6:PlayTop:ember_008:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A2|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A3|14:PlayTop:ember_007:-|15:PlayBottom:ember_002:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_001:-|19:SelectTarget:-:A3|20:PlayTop:ember_005:-|21:SelectTarget:-:A1|22:Rest:-:-|23:PlayTop:ember_001:-|24:SelectTarget:-:A3|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
183,Weathered,6,20,20,22,0,0,6,19,3,0,38,"SEED:183|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_002:-|6:SelectTarget:-:A1|7:PlayTop:ember_008:-|8:SelectTarget:-:A1|9:PlayBottom:ember_001:-|10:SelectTarget:-:A3|11:Rest:-:-|12:PlayTop:ember_008:-|13:SelectTarget:-:A2|14:PlayTop:ember_004:-|15:PlayBottom:ember_005:-|16:SelectTarget:-:A1|17:Rest:-:-|18:PlayTop:ember_004:-|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_004:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
184,Clean,6,20,20,23,0,0,6,20,5,0,27,"SEED:184|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_002:-|3:SelectTarget:-:A1|4:PlayBottom:ember_003:-|5:Rest:-:-|6:PlayTop:ember_001:-|7:SelectTarget:-:A2|8:PlayTop:ember_008:-|9:SelectTarget:-:A3|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A3|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_001:-|19:SelectTarget:-:A3|20:PlayTop:ember_005:-|21:SelectTarget:-:A1|22:Rest:-:-|23:PlayTop:ember_005:-|24:SelectTarget:-:M1|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
185,Clean,6,20,20,23,0,0,5,21,6,0,19,"SEED:185|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_003:-|3:PlayBottom:ember_001:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_008:-|9:SelectTarget:-:A3|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_007:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_006:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_002:-|19:SelectTarget:-:M2|20:PlayTop:ember_005:-|21:SelectTarget:-:M1|22:Rest:-:-|23:PlayTop:ember_005:-|24:SelectTarget:-:I1|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
186,Weathered,6,20,20,23,0,0,9,31,5,0,37,"SEED:186|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_008:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_006:-|6:SelectTarget:-:A1|7:PlayTop:ember_001:-|8:SelectTarget:-:A1|9:PlayBottom:ember_004:-|10:Rest:-:-|11:PlayTop:ember_008:-|12:SelectTarget:-:A3|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_006:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_007:-|19:PlayTop:ember_008:-|20:Rest:-:-|21:PlayTop:ember_007:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
187,Weathered,6,20,20,22,0,0,8,19,3,0,29,"SEED:187|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_002:-|6:SelectTarget:-:A1|7:PlayTop:ember_008:-|8:SelectTarget:-:A1|9:PlayBottom:ember_001:-|10:SelectTarget:-:A1|11:Rest:-:-|12:PlayTop:ember_008:-|13:SelectTarget:-:A3|14:PlayTop:ember_004:-|15:PlayBottom:ember_005:-|16:SelectTarget:-:M1|17:Rest:-:-|18:PlayTop:ember_007:-|19:PlayTop:ember_008:-|20:Rest:-:-|21:PlayTop:ember_008:-|22:SelectTarget:-:A3|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
188,Weathered,6,20,20,23,0,0,8,28,4,0,48,"SEED:188|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A2|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_007:-|14:PlayBottom:ember_005:-|15:SelectTarget:-:A3|16:Rest:-:-|17:PlayTop:ember_004:-|18:PlayTop:ember_006:-|19:SelectTarget:-:M2|20:Rest:-:-|21:PlayTop:ember_004:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
189,Weathered,6,20,20,22,0,0,6,18,5,0,33,"SEED:189|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_003:-|5:Rest:-:-|6:PlayTop:ember_008:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_008:-|13:SelectTarget:-:A1|14:PlayTop:ember_005:-|15:SelectTarget:-:A1|16:PlayBottom:ember_006:-|17:SelectTarget:-:A2|18:Rest:-:-|19:PlayTop:ember_007:-|20:PlayTop:ember_005:-|21:SelectTarget:-:M1|22:Rest:-:-|23:PlayTop:ember_005:-|24:SelectTarget:-:A1|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
190,Clean,6,20,20,23,0,0,6,27,6,0,31,"SEED:190|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A2|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_007:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_006:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_002:-|19:SelectTarget:-:A3|20:PlayTop:ember_007:-|21:Rest:-:-|22:PlayTop:ember_007:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
191,Clean,6,20,20,23,0,0,6,24,4,0,16,"SEED:191|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_008:-|5:SelectTarget:-:A1|6:Rest:-:-|7:PlayTop:ember_001:-|8:SelectTarget:-:A2|9:PlayTop:ember_003:-|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A1|14:PlayTop:ember_005:-|15:SelectTarget:-:A1|16:PlayBottom:ember_002:-|17:SelectTarget:-:M2|18:Rest:-:-|19:PlayTop:ember_001:-|20:SelectTarget:-:A3|21:PlayTop:ember_007:-|22:Rest:-:-|23:PlayTop:ember_007:-|24:Rest:-:-|25:SkipPhase:-:-|26:SkipPhase:-:-"
192,Weathered,6,20,20,23,0,0,9,33,5,0,29,"SEED:192|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_001:-|5:SelectTarget:-:A1|6:Rest:-:-|7:PlayTop:ember_003:-|8:PlayTop:ember_008:-|9:SelectTarget:-:A3|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_003:-|13:PlayTop:ember_007:-|14:PlayBottom:ember_006:-|15:SelectTarget:-:M2|16:Rest:-:-|17:PlayTop:ember_005:-|18:SelectTarget:-:A2|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_007:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
193,Clean,6,20,20,23,0,0,6,21,5,0,19,"SEED:193|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_005:-|13:SelectTarget:-:A1|14:PlayTop:ember_007:-|15:PlayBottom:ember_002:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_006:-|19:SelectTarget:-:M2|20:PlayTop:ember_005:-|21:SelectTarget:-:M1|22:Rest:-:-|23:PlayTop:ember_005:-|24:SelectTarget:-:A1|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
194,Weathered,6,20,20,23,0,0,8,29,7,0,17,"SEED:194|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_001:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_008:-|10:SelectTarget:-:A2|11:Rest:-:-|12:PlayTop:ember_005:-|13:SelectTarget:-:M1|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_002:-|19:SelectTarget:-:A2|20:PlayTop:ember_007:-|21:Rest:-:-|22:PlayTop:ember_002:-|23:SelectTarget:-:A3|24:Rest:-:-|25:SkipPhase:-:-|26:SkipPhase:-:-"
195,Weathered,6,20,20,23,0,0,6,25,4,0,41,"SEED:195|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_005:-|3:SelectTarget:-:A1|4:PlayBottom:ember_001:-|5:SelectTarget:-:A2|6:Rest:-:-|7:PlayTop:ember_002:-|8:SelectTarget:-:A1|9:PlayTop:ember_004:-|10:PlayBottom:ember_008:-|11:SelectTarget:-:A1|12:Rest:-:-|13:PlayTop:ember_004:-|14:PlayTop:ember_007:-|15:PlayBottom:ember_003:-|16:Rest:-:-|17:PlayTop:ember_004:-|18:PlayTop:ember_006:-|19:SelectTarget:-:M2|20:Rest:-:-|21:PlayTop:ember_004:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
196,Weathered,6,20,20,23,2,0,6,32,4,0,36,"SEED:196|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_001:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_006:-|6:SelectTarget:-:A1|7:PlayTop:ember_008:-|8:SelectTarget:-:A1|9:PlayBottom:ember_004:-|10:Rest:-:-|11:PlayTop:ember_008:-|12:SelectTarget:-:A2|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_002:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_007:-|19:PlayTop:ember_005:-|20:SelectTarget:-:A1|21:Rest:-:-|22:PlayTop:ember_007:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
197,Weathered,6,20,20,22,0,0,6,19,3,0,38,"SEED:197|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_002:-|6:SelectTarget:-:A1|7:PlayTop:ember_001:-|8:SelectTarget:-:A1|9:PlayBottom:ember_008:-|10:SelectTarget:-:A3|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_001:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_004:-|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_007:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
198,Clean,6,20,20,23,0,0,7,20,5,0,15,"SEED:198|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_007:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_001:-|10:SelectTarget:-:A2|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_006:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_007:-|19:PlayTop:ember_005:-|20:SelectTarget:-:M1|21:Rest:-:-|22:PlayTop:ember_007:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
199,Clean,6,20,20,23,0,0,6,23,4,0,39,"SEED:199|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_002:-|3:SelectTarget:-:A1|4:PlayBottom:ember_008:-|5:SelectTarget:-:A2|6:Rest:-:-|7:PlayTop:ember_001:-|8:SelectTarget:-:A3|9:PlayTop:ember_004:-|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_002:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_004:-|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_007:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
200,Clean,6,20,20,23,0,0,6,22,5,0,29,"SEED:200|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_001:-|10:SelectTarget:-:A3|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_007:-|14:PlayBottom:ember_006:-|15:SelectTarget:-:A2|16:Rest:-:-|17:PlayTop:ember_005:-|18:SelectTarget:-:A1|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_007:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
